study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
soep-is,soep-is-2013-f,Q378,,How many days did you miss work due to illness in the year 2012?,Wie viele Tage haben Sie im Jahr 2012 wegen Krankheit nicht gearbeitet?,,"Please enter all days, not only those for which you have received a certificate of incapacity for work from your doctor!","Geben Sie bitte alle Tage an, nicht nur die, für die Sie eine ärztliche Arbeitsunfähigkeitsbescheinigung erhalten haben.",,,,,,
soep-is,soep-is-2013-f,Q378,PKR6,Total number of sick days … days,Anzahl der Krankheitstage insgesamt: … Tage,,,,,,,,pkr6,
soep-is,soep-is-2013-f,Q378,PKR5,No day,Keinen Tag,,,,,,,,pkr5,
soep-is,soep-is-2013-f,Q378,PKR4,Does not apply -  not employed in 2012,Trifft nicht zu - War 2012 nicht erwerbstätig,,,,,,,,pkr4,
soep-is,soep-is-2013-f,Q379,,Has a physician diagnosed one or several of the following illnesses in the last two years?,Hat ein Arzt bei Ihnen in den letzten beiden Jahren eine oder mehrere der folgenden Krankheiten festgestellt?,,Please show list 379!,Bitte Liste 379 vorlegen!,,,,,,
soep-is,soep-is-2013-f,Q379,PKR23,Sleep disturbances,Schlafstörung,,,,,,,,pkr23,
soep-is,soep-is-2013-f,Q379,PKR7,Diabetes,Diabetes,,,,,,,,pkr7,
soep-is,soep-is-2013-f,Q379,PKR8,Asthma,Asthma,,,,,,,,pkr8,
soep-is,soep-is-2013-f,Q379,PKR9,"Cardiac disease (also: cardiac insufficiency, weak heart)","Herzkrankheit, auch Herzinsuffizienz, Herzschwäche",,,,,,,,pkr9,
soep-is,soep-is-2013-f,Q379,PKR10,Cancer,Krebserkrankung,,,,,,,,pkr10,
soep-is,soep-is-2013-f,Q379,PKR11,Stroke,Schlaganfall,,,,,,,,pkr11,
soep-is,soep-is-2013-f,Q379,PKR12,Migraine,Migräne,,,,,,,,pkr12,
soep-is,soep-is-2013-f,Q379,PKR13,High blood pressure,Bluthochdruck,,,,,,,,pkr13,
soep-is,soep-is-2013-f,Q379,PKR14,Depressive disorder,Depressive Erkrankung,,,,,,,,pkr14,
soep-is,soep-is-2013-f,Q379,PKR15,Dementia,Demenzerkrankung,,,,,,,,pkr15,
soep-is,soep-is-2013-f,Q379,PKR24,"Joint Disorder (also: Arthrosis, Rheumatism)","Gelenkerkrankungen (auch Arthrose, Rheuma)",,,,,,,,pkr24,
soep-is,soep-is-2013-f,Q379,PKR25,Chronic Back Complaints,Chronische Rückenbeschwerden,,,,,,,,pkr25,
soep-is,soep-is-2013-f,Q379,PKRNO,No illness detected,Keine Krankheit festgestellt,,,,,,,,pkrno,
soep-is,soep-is-2013-f,Q379,PKRNOKA,"Other illness, namely",Keine Angabe,,,,,,,,pkrnoka,
soep-is,soep-is-2013-f,Q379,PKRSO,Other illness,"Sonstige Krankheit, und zwar:",,,,,,,,pkrso,
soep-is,soep-is-2013-f,Q380,,Has a physician diagnosed one or several of the following illnesses in the last two years?,Hat ein Arzt bei Ihnen in den letzten beiden Jahren eine oder mehrere der folgenden Krankheiten festgestellt?,,Please show list 380!,Bitte Liste 380 vorlegen!,,,,,,
soep-is,soep-is-2013-f,Q380,PKR23A,Sleep disturbances,Schlafstörung,,,,,,,,pkr23a,
soep-is,soep-is-2013-f,Q380,PKR07A,Diabetes,Diabetes,,,,,,,,pkr07a,
soep-is,soep-is-2013-f,Q380,PKR08A,Asthma,Asthma,,,,,,,,pkr08a,
soep-is,soep-is-2013-f,Q380,PKR09A1,"Cardiac disease (also: cardiac insufficiency, weak heart)","Herzkrankheit, auch Herzinsuffizienz, Herzschwäche",,,,,,,,pkr09a1,
soep-is,soep-is-2013-f,Q380,PKR09A2,Cardiac infarktion,Herzinfakt,,,,,,,,pkr09a2,
soep-is,soep-is-2013-f,Q380,PKR10A,Cancer,Krebserkrankung,,,,,,,,pkr10a,
soep-is,soep-is-2013-f,Q380,PKR11A,Stroke,Schlaganfall,,,,,,,,pkr11a,
soep-is,soep-is-2013-f,Q380,PKR12A,Migraine,Migräne,,,,,,,,pkr12a,
soep-is,soep-is-2013-f,Q380,PKR13A,High blood pressure,Bluthochdruck,,,,,,,,pkr13a,
soep-is,soep-is-2013-f,Q380,PKR14A,Depressive disorder,Depressive Erkrankung,,,,,,,,pkr14a,
soep-is,soep-is-2013-f,Q380,PKR15A,Dementia,Demenzerkrankung,,,,,,,,pkr15a,
soep-is,soep-is-2013-f,Q380,PKR24A,"Joint Disorder (also: Arthrosis, Rheumatism)","Gelenkerkrankungen (auch Arthrose, Rheuma)",,,,,,,,pkr24a,
soep-is,soep-is-2013-f,Q380,PKR25A,Chronic Back Complaints,Chronische Rückenbeschwerden,,,,,,,,pkr25a,
soep-is,soep-is-2013-f,Q380,PKRNOA,No illness detected,Keine Krankheit festgestellt,,,,,,,,pkrnoa,
soep-is,soep-is-2013-f,Q380,PKRNOAKA,"Other illness, namely",Keine Angabe,,,,,,,,pkrnoaka,
soep-is,soep-is-2013-f,Q380,PKRSOA,Other illness,"Sonstige Krankheit, und zwar: ...                                          ",,,,,,,,pkrsoa,
soep-is,soep-is-2013-f,Q381,,Has a physician diagnosed one or several of the following illnesses in the last 12 months?,Hatten Sie in den letzten 12 Monaten diese Erkrankung?,,"List 380 is available. Bitte jede Erkrankung auswählen, die in den letzten 12 Monaten auftrat.","Liste 380 liegt vor. Bitte jede Erkrankung auswählen, die in den letzten 12 Monaten auftrat.",,,,,,
soep-is,soep-is-2013-f,Q381,PKR23B,Sleep disturbances,Schlafstörung,,,,,,,,pkr23b,
soep-is,soep-is-2013-f,Q381,PKR07B,Diabetes,Diabetes,,,,,,,,pkr07b,
soep-is,soep-is-2013-f,Q381,PKR08B,Asthma,Asthma,,,,,,,,pkr08b,
soep-is,soep-is-2013-f,Q381,PKR09B1,"Cardiac disease (also: cardiac insufficiency, weak heart)","Herzkrankheit, auch Herzinsuffizienz, Herzschwäche",,,,,,,,pkr09b1,
soep-is,soep-is-2013-f,Q381,PKR09B2,Cardiac infarktion,Herzinfakt,,,,,,,,pkr09b2,
soep-is,soep-is-2013-f,Q381,PKR10B,Cancer,Krebserkrankung,,,,,,,,pkr10b,
soep-is,soep-is-2013-f,Q381,PKR11B,Stroke,Schlaganfall,,,,,,,,pkr11b,
soep-is,soep-is-2013-f,Q381,PKR12B,Migraine,Migräne,,,,,,,,pkr12b,
soep-is,soep-is-2013-f,Q381,PKR13B,High blood pressure,Bluthochdruck,,,,,,,,pkr13b,
soep-is,soep-is-2013-f,Q381,PKR14B,Depressive disorder,Depressive Erkrankung,,,,,,,,pkr14b,
soep-is,soep-is-2013-f,Q381,PKR15B,Dementia,Demenzerkrankung,,,,,,,,pkr15b,
soep-is,soep-is-2013-f,Q381,PKR24B,"Joint Disorder (also: Arthrosis, Rheumatism)","Gelenkerkrankungen (auch Arthrose, Rheuma)",,,,,,,,pkr24b,
soep-is,soep-is-2013-f,Q381,PKR25B,Chronic Back Complaints,Chronische Rückenbeschwerden,,,,,,,,pkr25b,
soep-is,soep-is-2013-f,Q381,PKRNOB,No illness detected,Keine Krankheit festgestellt,,,,,,,,pkrnob,
soep-is,soep-is-2013-f,Q381,PKRNOBKA,"Other illness, namely",Keine Angabe,,,,,,,,pkrnobka,
soep-is,soep-is-2013-f,Q381,PKR16B,Other illness,"Sonstige Krankheit, und zwar: …",,,,,,,,pkr16b,
soep-is,soep-is-2013-f,Q382,,Which kind of cancer is it?,Um welche Krebserkrankung handelt es sich hierbei?,,,,,,,,pkrsob,
soep-is,soep-is-2013-f,Q383,,What kind of health insurance do you have: statutory insurance or private insurance?,"Wie sind Sie krankenversichert: 
Sind Sie in einer gesetzlichen Krankenversicherung oder ausschließlich privat versichert?",112+16,Please also answer this question even if you do not pay for the insurance yourself but are covered by another family member or someone else.,"Bitte auch angeben, wenn Sie nicht selbst Beiträge zahlen, sondern als Familienmitglied
oder sonstwie mitversichert sind.",,,,,pkv01,
soep-is,soep-is-2013-f,Q384,,"Has your family situation changed since December 31, 2010? Please indicate if any of the following apply to you, and if so, when each change occurred.","Hat sich an Ihrer familiären Situation nach dem 31.12.2011 etwas verändert? Geben Sie bitte an, ob einer oder mehrere der folgenden Punkte zutrifft, und wenn ja, wann das war.",,Please show list 384!,Bitte Liste 384 vorlegen!,,,,,,
soep-is,soep-is-2013-f,Q384,PFS141,Started a new relationship,Habe neuen Partner / Partnerin kennengelernt,,,,,,,,pfs141,
soep-is,soep-is-2013-f,Q384,PFS011,Married,Habe geheiratet,,,,,,,,pfs011,
soep-is,soep-is-2013-f,Q384,PFS021,Partner and I moved in together,Bin mit Partner / Partnerin zusammengezogen,,,,,,,,pfs021,
soep-is,soep-is-2013-f,Q384,PFS031,A child was born,Kind wurde geboren,,,,,,,,pfs031,
soep-is,soep-is-2013-f,Q384,PFS111,A child entered the household,Kind kam in den Haushalt,,,,,,,,pfs111,
soep-is,soep-is-2013-f,Q384,PFS041,My son / daughter moved out,Sohn / Tochter hat den Haushalt verlassen,,,,,,,,pfs041,
soep-is,soep-is-2013-f,Q384,PFS051,Separated from my spouse / partner,Habe mich von Ehepartner / Lebenspartner getrennt,,,,,,,,pfs051,
soep-is,soep-is-2013-f,Q384,PFS061,Divorced,Wurde geschieden,,,,,,,,pfs061,
soep-is,soep-is-2013-f,Q384,PFS071,My spouse / partner died,Ehepartner / Lebenspartner ist verstorben,,,,,,,,pfs071,
soep-is,soep-is-2013-f,Q384,PFS081,Father died,Vater ist verstorben,,,,,,,,pfs081,
soep-is,soep-is-2013-f,Q384,PFS091,Mother died,Mutter ist verstorben,,,,,,,,pfs091,
soep-is,soep-is-2013-f,Q384,PFS121,Child died,Kind ist verstorben,,,,,,,,pfs121,
soep-is,soep-is-2013-f,Q384,PFS131,Another person who lives in the household died,"Andere Person, die hier im Haushalt lebte, ist verstorben",,,,,,,,pfs131,
soep-is,soep-is-2013-f,Q384,PFSNO,"Nein, nichts davon","Nein, nichts davon",,,,,,,,pfsno,
soep-is,soep-is-2013-f,Q384,PFSNOKA,Keine Angabe,Keine Angabe,,,,,,,,pfsnoka,
soep-is,soep-is-2013-f,Q384,pfs101,"Other family changes, in fact","Sonstige familiäre Veränderung, und zwar …",,,,,,,,pfs101,
soep-is,soep-is-2013-f,Q385_1,,"What year and month did this change in your family situation take place?
I have met a new partner",In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Habe neuen Partner/Partnerin kennengelernt,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_1,PFS143,2013 in month:,2013 im Monat,,,,,,,,pfs143,
soep-is,soep-is-2013-f,Q385_1,PFS142,2012 in month:,2012 im Monat,,,,,,,,pfs142,
soep-is,soep-is-2013-f,Q385_2,,Have been married,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Habe geheiratet,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_2,PFS013,2013 in month:,2013 im Monat,,,,,,,,pfs013,
soep-is,soep-is-2013-f,Q385_2,PFS012,2012 in month:,2012 im Monat,,,,,,,,pfs012,
soep-is,soep-is-2013-f,Q385_3,,Partner and I moved in together,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Bin mit Partner/Partnerin zusammengezogen,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_3,PFS023,2013 in month:,2013 im Monat,,,,,,,,pfs023,
soep-is,soep-is-2013-f,Q385_3,PFS022,2012 in month:,2012 im Monat,,,,,,,,pfs022,
soep-is,soep-is-2013-f,Q385_4,,A child was born,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Kind wurde geboren,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_4,PFS033,2013 in month:,2013 im Monat,,,,,,,,pfs033,
soep-is,soep-is-2013-f,Q385_4,PFS032,2012 in month:,2012 im Monat,,,,,,,,pfs032,
soep-is,soep-is-2013-f,Q385_5,,A child entered the household,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Kind kam in den Haushalt,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_5,PFS113,2013 in month:,2013 im Monat,,,,,,,,pfs113,
soep-is,soep-is-2013-f,Q385_5,PFS112,2012 in month:,2012 im Monat,,,,,,,,pfs112,
soep-is,soep-is-2013-f,Q385_6,,My son / daughter moved out,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Sohn/Tochter hat den Haushalt verlassen,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_6,PFS043,2013 in month:,2013 im Monat,,,,,,,,pfs043,
soep-is,soep-is-2013-f,Q385_6,PFS042,2012 in month:,2012 im Monat,,,,,,,,pfs042,
soep-is,soep-is-2013-f,Q385_7,,Separated from my spouse / partner,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Habe mich von Ehepartner/Lebenspartner getrennt,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_7,PFS053,2013 in month:,2013 im Monat,,,,,,,,pfs053,
soep-is,soep-is-2013-f,Q385_7,PFS052,2012 in month:,2012 im Monat,,,,,,,,pfs052,
soep-is,soep-is-2013-f,Q385_8,,Divorced,In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt? Wurde geschieden,,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_8,PFS063,2013 in month:,2013 im Monat,,,,,,,,pfs063,
soep-is,soep-is-2013-f,Q385_8,PFS062,2012 in month:,2012 im Monat,,,,,,,,pfs062,
soep-is,soep-is-2013-f,Q385_9,,My spouse / partner died,"In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt?
Ehepartner/Lebenspartner ist verstorben",,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_9,PFS073,2013 in month:,2013 im Monat,,,,,,,,pfs073,
soep-is,soep-is-2013-f,Q385_9,PFS072,2012 in month:,2012 im Monat,,,,,,,,pfs072,
soep-is,soep-is-2013-f,Q385_10,,Father died,"In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt?
Vater ist verstorben",,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_10,PFS083,2013 in month:,2013 im Monat,,,,,,,,pfs083,
soep-is,soep-is-2013-f,Q385_10,PFS082,2012 in month:,2012 im Monat,,,,,,,,pfs082,
soep-is,soep-is-2013-f,Q385_11,,Mother died,"In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt?
Mutter ist verstorben",,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_11,PFS093,2013 in month:,2013 im Monat,,,,,,,,pfs093,
soep-is,soep-is-2013-f,Q385_11,PFS092,2012 in month:,2012 im Monat,,,,,,,,pfs092,
soep-is,soep-is-2013-f,Q385_12,,Child died,"In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt?
Kind ist verstorben",,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_12,PFS123,2013 in month:,2013 im Monat,,,,,,,,pfs123,
soep-is,soep-is-2013-f,Q385_12,PFS122,2012 in month:,2012 im Monat,,,,,,,,pfs122,
soep-is,soep-is-2013-f,Q385_13,,Another person who lives in the household died,"In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt?
Andere Person, die im Haushalt lebte, ist verstorben",,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_13,PFS133,2013 in month:,2013 im Monat,,,,,,,,pfs133,
soep-is,soep-is-2013-f,Q385_13,PFS132,2012 in month:,2012 im Monat,,,,,,,,pfs132,
soep-is,soep-is-2013-f,Q385_14,,Other,"In welchem Jahr und in welchem Monat fand diese Änderung Ihrer familiären Situation statt?
Sonstige familiäre Veränderung",,Input not later than date of request (show current month / 2013).,Eingabe nicht später als Befragungsdatum! (aktuellen Monat einblenden/2013),,,,,,
soep-is,soep-is-2013-f,Q385_14,PFS103,2013 in month:,2013 im Monat,,,,,,,,pfs103,
soep-is,soep-is-2013-f,Q385_14,PFS102,2012 in month:,2012 im Monat,,,,,,,,pfs102,
soep-is,soep-is-2013-f,Q386,,"In conclusion, we would like to ask you about your satisfaction with your life in general. How satisfied are you with your life, all things considered?","Zum Schluss möchten wir Sie noch nach Ihrer Zufriedenheit mit Ihrem Leben insgesamt fragen. Antworten Sie bitte anhand der folgenden Skala, bei der ""0"" ganz und gar unzufrieden, ""10"" ganz und gar zufrieden bedeutet. Mit den Werten zwischen ""0"" und ""10"" können Sie Ihre Meinung abstufen. Wie zufrieden sind Sie gegenwärtig, alles in allem, mit Ihrem Leben?",131+,"Please answer using the following scale from 0 to 10, where 0 means ""Completely dissatisfied"" and 10 means ""Completely satisfied"". You can weigh your answer using the steps between ""0"" and ""10"". Show list 386!",Bitte Liste 386 vorlegen!,,,,,pzule1,
soep-is,soep-is-2013-f,Q387,,And how do you think you will feel in five years?,"Und was glauben Sie, wie zufrieden werden Sie wohl in fünf Jahren sein? Antworten Sie bitte wieder anhand der folgenden Skala, bei der ""0"" ganz und gar unzufrieden, ""10"" ganz und gar zufrieden bedeutet. Mit den Werten zwischen ""0"" und ""10"" können Sie Ihre Meinung abstufen.",131+,"Again, answer using the following scale from 0 to 10, where 0 means ""Completely dissatisfied"" and 10 means ""Completely satisfied"". Show list 386!",Bitte Liste 387 vorlegen!,,,,,pzule2,
soep-is,soep-is-2013-f,END,,Thanks a lot for the interview!,Vielen Dank für das Interview!,,,,,,,,end,
soep-is,soep-is-2013-f,Q388,,Are there any other notes on the interview?,Gibt es noch sonstige Hinweise zum Interview?,,"In keywords, please.",Bitte in Stichworten! Falls keine Hinweise bitte oben anklicken!,,,,,ptext,
soep-is,soep-is-2013-f,Q389,,"Only for interviewers: Were any other people, except for you and the respondent, in the room during the interview?","Nur für Interviewer: Welche Personen waren, abgesehen von Ihnen und der Befragungsperson, im Laufe des Interviews noch im Raum anwesend? ",,,,,,,,,
soep-is,soep-is-2013-f,Q389,PANW11,"Yes, the respondent's spouse/partner.",Der/die (Ehe-)Partner(in) der Befragungsperson,,,,,,,,panw11,
soep-is,soep-is-2013-f,Q389,PANW12,"Yes, the respondent's child(ren).",Ein Kind/Kinder der Befragungsperson,,,,,,,,panw12,
soep-is,soep-is-2013-f,Q389,PANW13,"Yes, the respondent's parent(s).",Eltern/Ein Elternteil der Befragungsperson,,,,,,,,panw13,
soep-is,soep-is-2013-f,Q389,PANW14,"Yes, other relatives of the respondent.",Andere Verwandte der Befragungsperson,,,,,,,,panw14,
soep-is,soep-is-2013-f,Q389,PANW15,"Yes, another person / other persons.",Eine andere Person/andere Personen,,,,,,,,panw15,
